chromosome	window_pos_1	window_pos_2	group	piawka_pi	pixy_pi
scaffold_1	1940000	1950000	MIX Sibiryakov Island	0.01254	0.004488500854785
scaffold_1	1940000	1950000	North America	0.00895032	0.0049142487681196
scaffold_1	1940000	1950000	Northern Ural	0.0144653	0.0028254520334327
scaffold_1	1940000	1950000	Scandinavia	0.020719	0.0114472934958628
scaffold_1	1940000	1950000	Siberia SC	0.00179776	0.0007451958339445
scaffold_1	1940000	1950000	West Siberia	0.017775	0.0096633722225758
scaffold_1	1940000	1950000	admixed	0.0191268	0.0078415974984806
scaffold_1	1950000	1960000	Central Europe	0.0169991	0.0065541921037436
scaffold_1	1950000	1960000	East Siberia	0.0204249	0.0106303696219395
scaffold_1	1950000	1960000	Karelia	0.0109719	0.0056645537641181
scaffold_1	1950000	1960000	MIX Amur Basin	0.0245929	0.0132778435709083
scaffold_1	1950000	1960000	MIX Central Siberia	0.0195243	0.0050328638736077
scaffold_1	1950000	1960000	MIX Sibiryakov Island	0.0188863	0.0095161532463884
scaffold_1	1950000	1960000	North America	0.0101683	0.004776665281949
scaffold_1	1950000	1960000	Northern Ural	0.0180669	0.0031105704389635
scaffold_1	1950000	1960000	Scandinavia	0.0166967	0.0073975805748477
scaffold_1	1950000	1960000	Siberia SC	0.00124208	0.0004987657355168
scaffold_1	1950000	1960000	West Siberia	0.0202912	0.009836376403959
scaffold_1	1950000	1960000	admixed	0.0226653	0.0087654779380892
scaffold_1	1960000	1970000	Central Europe	0.0097728	0.003091599698776
scaffold_1	1960000	1970000	East Siberia	0.00398356	0.0017756095391764
scaffold_1	1960000	1970000	Karelia	0.000438643	0.0002999488231647
scaffold_1	1960000	1970000	MIX Amur Basin	0.00388826	0.0015129307357002
scaffold_1	1960000	1970000	MIX Central Siberia	0.00398069	0.0012389995114649
scaffold_1	1960000	1970000	MIX Sibiryakov Island	0.0102478	0.0039826568762718
scaffold_1	1960000	1970000	North America	0.0035454	0.0014098488340814
scaffold_1	1960000	1970000	Northern Ural	0.00677838	0.0014800605114759
scaffold_1	1960000	1970000	Scandinavia	0.0109218	0.0047083055700986
scaffold_1	1960000	1970000	Siberia SC	0.000620659	0.000328571173865
scaffold_1	1960000	1970000	West Siberia	0.00796195	0.0036340410131466
scaffold_1	1960000	1970000	admixed	0.00623014	0.0021417067059601
scaffold_1	1970000	1980000	Central Europe	0.0103273	0.0038619645917221
scaffold_1	1970000	1980000	East Siberia	0.00394212	0.0024261034641077
scaffold_1	1970000	1980000	Karelia	0.000910001	0.000295721562778
scaffold_1	1970000	1980000	MIX Amur Basin	0.00464586	0.0028267947992279
scaffold_1	1970000	1980000	MIX Central Siberia	0.00450578	0.0020964347122317
scaffold_1	1970000	1980000	MIX Sibiryakov Island	0.00431236	0.0034208855031156
scaffold_1	1970000	1980000	North America	0.00299247	0.0022838739756053
scaffold_1	1970000	1980000	Northern Ural	0.00536727	0.0020219971413451
scaffold_1	1970000	1980000	Scandinavia	0.00423575	0.0019611427377657
scaffold_1	1970000	1980000	Siberia SC	0.000148423	9.423624808240192e-05
scaffold_1	1970000	1980000	West Siberia	0.00443488	0.0025554189665214
scaffold_1	1970000	1980000	admixed	0.00479899	0.0028130461114775
scaffold_1	1980000	1990000	Central Europe	0.010253	0.003140059019875
scaffold_1	1980000	1990000	East Siberia	0.00579827	0.0024082911978067
scaffold_1	1980000	1990000	Karelia	0.00152823	0.0007336262020328
scaffold_1	1980000	1990000	MIX Amur Basin	0.00857685	0.0044621531128855
scaffold_1	1980000	1990000	MIX Central Siberia	0.00679938	0.0018450671201493
scaffold_1	1980000	1990000	MIX Sibiryakov Island	0.00336716	0.0014069039905268
scaffold_1	1980000	1990000	North America	0.00303996	0.001928471888374
scaffold_1	1980000	1990000	Northern Ural	0.00608658	0.0015359874052266
scaffold_1	1980000	1990000	Scandinavia	0.00674055	0.0030424018664898
scaffold_1	1980000	1990000	Siberia SC	0.000373556	0.0003922754050243
scaffold_1	1980000	1990000	West Siberia	0.00670897	0.0027935578994794
scaffold_1	1980000	1990000	admixed	0.00670683	0.0026041105495485
scaffold_1	1990000	2000000	Central Europe	0.0113177	0.005200075409704
scaffold_1	1990000	2000000	East Siberia	0.0138139	0.0078753666492219
scaffold_1	1990000	2000000	Karelia	0.00383224	0.0021628062858419
scaffold_1	1990000	2000000	MIX Amur Basin	0.0110602	0.0062031351102659
scaffold_1	1990000	2000000	MIX Central Siberia	0.0147151	0.0061887911018856
scaffold_1	1990000	2000000	MIX Sibiryakov Island	0.00597395	0.0034155123699262
scaffold_1	1990000	2000000	North America	0.00267784	0.0015694981819465
scaffold_1	1990000	2000000	Northern Ural	0.0144929	0.0062154747660126
scaffold_1	1990000	2000000	Scandinavia	0.0157315	0.0078164356134046
scaffold_1	1990000	2000000	Siberia SC	0.000215295	0.0002384493708241
scaffold_1	1990000	2000000	West Siberia	0.0135651	0.0079203932003798
scaffold_1	1990000	2000000	admixed	0.0166235	0.0081295398326959
