chromosome	window_pos_1	window_pos_2	group	pixy_pi	piawka_pi	pi_gain_piawka_vs_pixy	pixy_sites	piawka_sites	sites_gained_piawka_vs_pixy	sites_gained_pct_vs_pixy
scaffold_1	1500000	1510000	Central Europe	0.0036105663486237	0.00963124	0.006020673651376299	3768.0	6363.0	2595.0	68.86942675159236
scaffold_1	1500000	1510000	East Siberia	0.0017898186309954	0.00385197	0.0020621513690046002	3890.0	7520.0	3630.0	93.31619537275064
scaffold_1	1500000	1510000	Karelia	0.0011461137126888	0.00179821	0.0006520962873112	3042.0	7013.0	3971.0	130.53911900065748
scaffold_1	1500000	1510000	MIX Amur Basin	0.0023158061469326	0.00419364	0.0018778338530674003	2366.0	5722.0	3356.0	141.8427726120034
scaffold_1	1500000	1510000	MIX Central Siberia	0.0015186887112356	0.00315453	0.0016358412887644	3802.0	7592.0	3790.0	99.68437664387164
scaffold_1	1500000	1510000	MIX Sibiryakov Island	0.0008878396756562	0.00380906	0.0029212203243438	3823.0	8046.0	4223.0	110.4629871828407
scaffold_1	1500000	1510000	North America	0.002411748190386	0.00593771	0.0035259618096139997	3859.0	7440.0	3581.0	92.79606115573984
scaffold_1	1500000	1510000	Northern Ural	0.0010807057722069	0.00521122	0.0041305142277931	3509.0	7002.0	3493.0	99.54402963807352
scaffold_1	1500000	1510000	Scandinavia	0.0029837678299479	0.00765807	0.004674302170052101	3793.0	7385.0	3592.0	94.70076456630635
scaffold_1	1500000	1510000	Siberia SC	0.0002956354866315	0.000729299	0.0004336635133685	3908.0	8390.0	4482.0	114.6878198567042
scaffold_1	1500000	1510000	West Siberia	0.0012661016133978	0.00298944	0.0017233383866022	2904.0	6611.0	3707.0	127.65151515151516
scaffold_1	1500000	1510000	admixed	0.0021759310090131	0.00471952	0.0025435889909868996	3891.0	7811.0	3920.0	100.74530968902596
scaffold_1	1510000	1520000	Central Europe	0.0026388035054674	0.00953874	0.0068999364945326	3989.0	6926.0	2937.0	73.62747555778391
scaffold_1	1510000	1520000	East Siberia	0.0013740103063163	0.00384257	0.0024685596936837003	4039.0	8309.0	4270.0	105.71923743500867
scaffold_1	1510000	1520000	Karelia	0.0006657965865681	0.00193661	0.0012708134134319	4036.0	8835.0	4799.0	118.90485629335976
scaffold_1	1510000	1520000	MIX Amur Basin	0.0017450376303479	0.00329232	0.0015472823696521	3597.0	7852.0	4255.0	118.29302196274674
scaffold_1	1510000	1520000	MIX Central Siberia	0.0009633592348876	0.00384049	0.0028771307651124	3952.0	8349.0	4397.0	111.26012145748987
scaffold_1	1510000	1520000	MIX Sibiryakov Island	0.0012077181907883	0.00292898	0.0017212618092116998	3912.0	8546.0	4634.0	118.4560327198364
scaffold_1	1510000	1520000	North America	0.0012068869593088	0.00242605	0.0012191630406911999	3982.0	8315.0	4333.0	108.81466599698643
scaffold_1	1510000	1520000	Northern Ural	0.0005531874929433	0.00371118	0.0031579925070567	3921.0	7979.0	4058.0	103.4940066309615
scaffold_1	1510000	1520000	Scandinavia	0.0013500815278257	0.0033737	0.0020236184721743	3982.0	8369.0	4387.0	110.17076845806129
scaffold_1	1510000	1520000	Siberia SC	0.0001008537386246	0.000250872	0.00015001826137540003	3931.0	8609.0	4678.0	119.00279827016027
scaffold_1	1510000	1520000	West Siberia	0.0012352705473152	0.00397996	0.0027446894526848	4025.0	8468.0	4443.0	110.38509316770187
scaffold_1	1510000	1520000	admixed	0.0013683277731442	0.00508658	0.0037182522268558002	3947.0	8428.0	4481.0	113.52926273118824
scaffold_1	1520000	1530000	Central Europe	0.0016604710787859	0.00714766	0.0054871889212141	4412.0	7040.0	2628.0	59.56482320942883
scaffold_1	1520000	1530000	East Siberia	0.0027721892134292	0.00565274	0.0028805507865707998	4434.0	8184.0	3750.0	84.57374830852503
scaffold_1	1520000	1530000	Karelia	0.0009253951169772	0.00273453	0.0018091348830228003	4372.0	8690.0	4318.0	98.76486733760292
scaffold_1	1520000	1530000	MIX Amur Basin	0.0035056320346132	0.00660361	0.0030979779653868	4023.0	7862.0	3839.0	95.42629878200349
scaffold_1	1520000	1530000	MIX Central Siberia	0.0019984911805874	0.00647655	0.0044780588194126	4390.0	8356.0	3966.0	90.34168564920273
scaffold_1	1520000	1530000	MIX Sibiryakov Island	0.0020523345305284	0.00474339	0.0026910554694716	4295.0	8552.0	4257.0	99.11525029103608
scaffold_1	1520000	1530000	North America	0.0015162979241842	0.00259759	0.0010812920758157998	4397.0	8200.0	3803.0	86.49078917443713
scaffold_1	1520000	1530000	Northern Ural	0.0010649153325471	0.00596345	0.004898534667452901	4332.0	8044.0	3712.0	85.68790397045245
scaffold_1	1520000	1530000	Scandinavia	0.0020363441162825	0.00580569	0.0037693458837174997	4399.0	8286.0	3887.0	88.36099113434872
scaffold_1	1520000	1530000	Siberia SC	0.0003558831271387	0.000813987	0.00045810387286129996	4373.0	8883.0	4510.0	103.13286073633661
scaffold_1	1520000	1530000	West Siberia	0.0032555898531686	0.00550021	0.0022446201468314	4427.0	8479.0	4052.0	91.5292523153377
scaffold_1	1520000	1530000	admixed	0.0031495571097998	0.00745125	0.0043016928902002	4382.0	8513.0	4131.0	94.27202190780466
scaffold_1	1530000	1540000	Central Europe	0.0034519512840033	0.00862827	0.0051763187159967	3279.0	5924.0	2645.0	80.66483684050016
scaffold_1	1530000	1540000	East Siberia	0.003682255554302	0.00494955	0.0012672944456979997	3310.0	7857.0	4547.0	137.37160120845923
scaffold_1	1530000	1540000	Karelia	0.0021135656406938	0.00420228	0.0020887143593062	3214.0	8224.0	5010.0	155.88052271313006
scaffold_1	1530000	1540000	MIX Amur Basin	0.0027874659807253	0.00506146	0.0022739940192747004	2752.0	7453.0	4701.0	170.82122093023256
scaffold_1	1530000	1540000	MIX Central Siberia	0.0024290865129303	0.00539483	0.0029657434870697	3256.0	7715.0	4459.0	136.94717444717446
scaffold_1	1530000	1540000	MIX Sibiryakov Island	0.0023509259502023	0.00382139	0.0014704640497977001	2980.0	8071.0	5091.0	170.83892617449666
scaffold_1	1530000	1540000	North America	0.0029789385605511	0.00536695	0.0023880114394489	3296.0	7444.0	4148.0	125.8495145631068
scaffold_1	1530000	1540000	Northern Ural	0.0015908835325116	0.00553545	0.0039445664674884	3164.0	7616.0	4452.0	140.7079646017699
scaffold_1	1530000	1540000	Scandinavia	0.0040549973768136	0.00707922	0.0030242226231864	3277.0	7676.0	4399.0	134.2386328959414
scaffold_1	1530000	1540000	Siberia SC	0.0005088895738704	0.000406609	-0.00010228057387039999	3245.0	8381.0	5136.0	158.27426810477658
scaffold_1	1530000	1540000	West Siberia	0.0042612251879809	0.00562227	0.0013610448120191	3267.0	7660.0	4393.0	134.4658708295072
scaffold_1	1530000	1540000	admixed	0.0031547942090227	0.00614472	0.0029899257909773	3254.0	8196.0	4942.0	151.87461585740627
scaffold_1	1540000	1550000	Central Europe	0.0022179102894845	0.00697554	0.0047576297105155	4282.0	7388.0	3106.0	72.53619803829986
scaffold_1	1540000	1550000	East Siberia	0.002356319845632	0.00308603	0.0007297101543679999	4333.0	8731.0	4398.0	101.5001153934918
scaffold_1	1540000	1550000	Karelia	0.0026540313280423	0.00373223	0.0010781986719576998	4329.0	8935.0	4606.0	106.3987063987064
scaffold_1	1540000	1550000	MIX Amur Basin	0.0018459300441921	0.00347797	0.0016320399558079	3800.0	7961.0	4161.0	109.5
scaffold_1	1540000	1550000	MIX Central Siberia	0.0011273061926105	0.00343187	0.0023045638073895	4228.0	8578.0	4350.0	102.88552507095554
scaffold_1	1540000	1550000	MIX Sibiryakov Island	0.0013740912326561	0.00275914	0.0013850487673439003	4193.0	8685.0	4492.0	107.13093250655854
scaffold_1	1540000	1550000	North America	0.002682403704575	0.00503737	0.002354966295425	4274.0	8455.0	4181.0	97.82405240992045
scaffold_1	1540000	1550000	Northern Ural	0.0008804047339509	0.00558607	0.004705665266049101	4203.0	7957.0	3754.0	89.31715441351416
scaffold_1	1540000	1550000	Scandinavia	0.0027544023026089	0.0057273	0.0029728976973911	4274.0	8666.0	4392.0	102.7608797379504
scaffold_1	1540000	1550000	Siberia SC	0.000219420242958	0.000341191	0.00012177075704200002	4209.0	8775.0	4566.0	108.48182466143976
scaffold_1	1540000	1550000	West Siberia	0.0019043287270749	0.00292897	0.0010246412729251	4316.0	8802.0	4486.0	103.93883225208526
scaffold_1	1540000	1550000	admixed	0.0022800357193396	0.00456243	0.0022823942806604	4225.0	8607.0	4382.0	103.71597633136093
scaffold_1	1550000	1560000	Central Europe	0.0049883876157333	0.0119159	0.0069275123842667	4331.0	7065.0	2734.0	63.12629877626414
scaffold_1	1550000	1560000	East Siberia	0.0042388014317671	0.00653963	0.0023008285682329004	4340.0	8486.0	4146.0	95.52995391705069
scaffold_1	1550000	1560000	Karelia	0.0033590857786424	0.00538651	0.0020274242213575997	4345.0	8761.0	4416.0	101.63406214039125
scaffold_1	1550000	1560000	MIX Amur Basin	0.00319033620092	0.00537166	0.0021813237990800003	3213.0	6724.0	3511.0	109.27482103952693
scaffold_1	1550000	1560000	MIX Central Siberia	0.0032359095789521	0.00765133	0.004415420421047899	4303.0	8329.0	4026.0	93.56263072275158
scaffold_1	1550000	1560000	MIX Sibiryakov Island	0.0054496074385066	0.00846863	0.003019022561493399	4109.0	8365.0	4256.0	103.57751277683134
scaffold_1	1550000	1560000	North America	0.0024715980362767	0.00416245	0.0016908519637232997	4340.0	8260.0	3920.0	90.32258064516128
scaffold_1	1550000	1560000	Northern Ural	0.0033641845512321	0.0103062	0.0069420154487679	4277.0	8166.0	3889.0	90.92822071545476
scaffold_1	1550000	1560000	Scandinavia	0.0063935490003611	0.00951761	0.003124060999638899	4193.0	8233.0	4040.0	96.35106129263058
scaffold_1	1550000	1560000	Siberia SC	0.0002425753845564	0.000592538	0.0003499626154436	4295.0	8815.0	4520.0	105.23864959254948
scaffold_1	1550000	1560000	West Siberia	0.0056277796956379	0.00882916	0.003201380304362101	4324.0	8507.0	4183.0	96.73913043478261
scaffold_1	1550000	1560000	admixed	0.0053026228931599	0.00994734	0.004644717106840101	4299.0	8552.0	4253.0	98.92998371714353
scaffold_1	1560000	1570000	Central Europe	0.0104738128108979	0.0226754	0.012201587189102098	5032.0	7420.0	2388.0	47.45627980922099
scaffold_1	1560000	1570000	East Siberia	0.0107853359173922	0.0198722	0.009086864082607799	4952.0	8236.0	3284.0	66.31663974151859
scaffold_1	1560000	1570000	Karelia	0.0061384740913088	0.0179187	0.0117802259086912	2893.0	5673.0	2780.0	96.09402004839266
scaffold_1	1560000	1570000	MIX Amur Basin	0.0084785209286952	0.0137311	0.005252579071304799	2585.0	5237.0	2652.0	102.59187620889749
scaffold_1	1560000	1570000	MIX Central Siberia	0.0040158155487804	0.0142436	0.0102277844512196	4942.0	8440.0	3498.0	70.78106029947389
scaffold_1	1560000	1570000	MIX Sibiryakov Island	0.0134355761961334	0.0261904	0.012754823803866598	3078.0	6279.0	3201.0	103.99610136452242
scaffold_1	1560000	1570000	North America	0.0067421567832611	0.0140308	0.007288643216738899	5029.0	8072.0	3043.0	60.509047524358714
scaffold_1	1560000	1570000	Northern Ural	0.0036913971324363	0.0146872	0.010995802867563699	4073.0	7185.0	3112.0	76.4055978394304
scaffold_1	1560000	1570000	Scandinavia	0.0126863861794997	0.0284332	0.015746813820500298	3799.0	6863.0	3064.0	80.65280336930772
scaffold_1	1560000	1570000	Siberia SC	0.0014806170453302	0.00352501	0.0020443929546697997	4973.0	8975.0	4002.0	80.47456263824652
scaffold_1	1560000	1570000	West Siberia	0.0098283189418253	0.0198665	0.010038181058174698	3438.0	6521.0	3083.0	89.674229203025
scaffold_1	1560000	1570000	admixed	0.0060663976782048	0.0153561	0.009289702321795199	4916.0	8628.0	3712.0	75.50854353132628
scaffold_1	1570000	1580000	Central Europe	0.0019062537152211	0.00460121	0.0026949562847788998	6457.0	8616.0	2159.0	33.436580455319806
scaffold_1	1570000	1580000	East Siberia	0.0063315295620332	0.0108088	0.0044772704379668	6461.0	8586.0	2125.0	32.889645565701905
scaffold_1	1570000	1580000	Karelia	0.0035744226494104	0.00771836	0.004143937350589599	4666.0	6485.0	1819.0	38.984140591513075
scaffold_1	1570000	1580000	MIX Amur Basin	0.0070696803225327	0.00797044	0.0009007596774673002	2207.0	3199.0	992.0	44.94789306751246
scaffold_1	1570000	1580000	MIX Central Siberia	0.0034481987209996	0.00744543	0.0039972312790004004	6565.0	8823.0	2258.0	34.39451637471439
scaffold_1	1570000	1580000	MIX Sibiryakov Island	0.0054988216810683	0.0111132	0.0056143783189317	1571.0	2304.0	733.0	46.65817950350096
scaffold_1	1570000	1580000	North America	0.005701609466778	0.00955353	0.0038519205332219995	6592.0	9117.0	2525.0	38.304004854368934
scaffold_1	1570000	1580000	Northern Ural	0.0038110283372325	0.00788688	0.004075851662767501	6270.0	8326.0	2056.0	32.791068580542266
scaffold_1	1570000	1580000	Scandinavia	0.0010233584439432	0.0025137	0.0014903415560567998	3796.0	5191.0	1395.0	36.74920969441517
scaffold_1	1570000	1580000	Siberia SC	0.0005877237858494	0.00063574	4.801621415059993e-05	6574.0	9369.0	2795.0	42.51597201095223
scaffold_1	1570000	1580000	West Siberia	0.0018180742203554	0.00451266	0.0026945857796446	5256.0	7212.0	1956.0	37.21461187214612
scaffold_1	1570000	1580000	admixed	0.0068396912544798	0.0118388	0.0049991087455202	6492.0	8960.0	2468.0	38.01601971657425
scaffold_1	1580000	1590000	Central Europe	0.0062066002525189	0.014052	0.0078453997474811	4611.0	7513.0	2902.0	62.93645630015181
scaffold_1	1580000	1590000	East Siberia	0.0074860238545956	0.0108227	0.0033366761454043997	4615.0	8514.0	3899.0	84.48537378114843
scaffold_1	1580000	1590000	Karelia	0.002282955770826	0.00354926	0.0012663042291739999	4097.0	7885.0	3788.0	92.45789602147913
scaffold_1	1580000	1590000	MIX Amur Basin	0.0033241620554572	0.00499066	0.0016664979445428002	3965.0	7644.0	3679.0	92.78688524590164
scaffold_1	1580000	1590000	MIX Central Siberia	0.0058393368809832	0.0136273	0.0077879631190168	4562.0	8298.0	3736.0	81.89390618149935
scaffold_1	1580000	1590000	MIX Sibiryakov Island	0.0065597021540643	0.0118934	0.0053336978459357	4168.0	8199.0	4031.0	96.7130518234165
scaffold_1	1580000	1590000	North America	0.0075461925780733	0.0115683	0.0040221074219267	4606.0	8225.0	3619.0	78.57142857142857
scaffold_1	1580000	1590000	Northern Ural	0.0041929137880083	0.0118002	0.007607286211991701	4469.0	8124.0	3655.0	81.78563437010517
scaffold_1	1580000	1590000	Scandinavia	0.0078568663897333	0.0143088	0.0064519336102667	4555.0	8224.0	3669.0	80.54884742041712
scaffold_1	1580000	1590000	Siberia SC	0.0040449576344989	0.00775874	0.0037137823655011004	4550.0	8833.0	4283.0	94.13186813186813
scaffold_1	1580000	1590000	West Siberia	0.0094713447893174	0.0152973	0.0058259552106826006	4504.0	8395.0	3891.0	86.3898756660746
scaffold_1	1580000	1590000	admixed	0.0079671154229873	0.0146548	0.006687684577012701	4437.0	8502.0	4065.0	91.6159567275186
scaffold_1	1590000	1600000	Central Europe	0.0050246506514519	0.00929712	0.004272469348548101	2691.0	3569.0	878.0	32.62727610553697
scaffold_1	1590000	1600000	East Siberia	0.0054914136770543	0.00742718	0.0019357663229457	2178.0	3232.0	1054.0	48.39302112029385
scaffold_1	1590000	1600000	Karelia	0.0025762865270235	0.00302862	0.00045233347297650005	1423.0	2555.0	1132.0	79.55024595924104
scaffold_1	1590000	1600000	MIX Amur Basin	0.0023602427503554	0.00483549	0.0024752472496445996	1873.0	3075.0	1202.0	64.17512012813667
scaffold_1	1590000	1600000	MIX Central Siberia	0.004408798540053	0.00943375	0.0050249514599469995	2528.0	3705.0	1177.0	46.55854430379747
scaffold_1	1590000	1600000	MIX Sibiryakov Island	0.0036181615386708	0.00481002	0.0011918584613291997	1278.0	2303.0	1025.0	80.20344287949922
scaffold_1	1590000	1600000	North America	0.0045428140580891	0.00845632	0.003913505941910899	3091.0	4280.0	1189.0	38.46651569071498
scaffold_1	1590000	1600000	Northern Ural	0.0035026915507217	0.00746571	0.003963018449278301	1921.0	2920.0	999.0	52.00416449765747
scaffold_1	1590000	1600000	Scandinavia	0.0021412781466567	0.00402497	0.0018836918533433	1952.0	3143.0	1191.0	61.01434426229508
scaffold_1	1590000	1600000	Siberia SC	0.001024076464376	0.00166658	0.000642503535624	2300.0	3678.0	1378.0	59.913043478260875
scaffold_1	1590000	1600000	West Siberia	0.0069560333970831	0.00857032	0.001614286602916899	2027.0	3115.0	1088.0	53.67538233843118
scaffold_1	1590000	1600000	admixed	0.0079607463326235	0.0110481	0.0030873536673765006	1973.0	3265.0	1292.0	65.4840344652813
scaffold_1	1600000	1610000	Central Europe	0.0043352999267017	0.0109594	0.0066241000732983	3745.0	7483.0	3738.0	99.81308411214953
scaffold_1	1600000	1610000	East Siberia	0.0021768245040939	0.00489912	0.0027222954959061	3781.0	8147.0	4366.0	115.47209732874902
scaffold_1	1600000	1610000	Karelia	0.002497548507445	0.00561509	0.0031175414925549995	3779.0	8704.0	4925.0	130.3254829319926
scaffold_1	1600000	1610000	MIX Amur Basin	0.0058094163673811	0.0109133	0.005103883632618901	3302.0	7715.0	4413.0	133.64627498485765
scaffold_1	1600000	1610000	MIX Central Siberia	0.0020628851472168	0.00656635	0.0045034648527832	3720.0	8025.0	4305.0	115.7258064516129
scaffold_1	1600000	1610000	MIX Sibiryakov Island	0.0020466924642837	0.00535904	0.0033123475357162997	3624.0	8440.0	4816.0	132.89183222958056
scaffold_1	1600000	1610000	North America	0.0033494988976741	0.00813218	0.004782681102325899	3735.0	7868.0	4133.0	110.65595716198126
scaffold_1	1600000	1610000	Northern Ural	0.0008966687667544	0.00550486	0.0046081912332456	3673.0	7831.0	4158.0	113.20446501497415
scaffold_1	1600000	1610000	Scandinavia	0.0042596420488166	0.00868347	0.0044238279511834	3725.0	7973.0	4248.0	114.04026845637586
scaffold_1	1600000	1610000	Siberia SC	7.061113941160747e-05	0.000326368	0.00025575686058839254	3708.0	8829.0	5121.0	138.10679611650485
scaffold_1	1600000	1610000	West Siberia	0.0025602035263708	0.00556861	0.0030084064736292	3777.0	8538.0	4761.0	126.05242255758537
scaffold_1	1600000	1610000	admixed	0.0028453117584476	0.00597679	0.0031314782415524	3711.0	8429.0	4718.0	127.13554298032874
scaffold_1	1610000	1620000	Central Europe	0.0080892653421636	0.0148499	0.0067606346578364	4424.0	7475.0	3051.0	68.96473779385171
scaffold_1	1610000	1620000	East Siberia	0.002447033409851	0.00451757	0.0020705365901490004	4454.0	8629.0	4175.0	93.73596766951056
scaffold_1	1610000	1620000	Karelia	0.0011576892351988	0.00209675	0.0009390607648012	4454.0	8760.0	4306.0	96.67714414009879
scaffold_1	1610000	1620000	MIX Amur Basin	0.0050682279280991	0.0134245	0.0083562720719009	4002.0	7860.0	3858.0	96.40179910044976
scaffold_1	1610000	1620000	MIX Central Siberia	0.0018020043547592	0.00548771	0.0036857056452408	4386.0	8496.0	4110.0	93.70725034199727
scaffold_1	1610000	1620000	MIX Sibiryakov Island	0.0022372597425498	0.00414885	0.0019115902574502	4360.0	8565.0	4205.0	96.44495412844036
scaffold_1	1610000	1620000	North America	0.001074732625685	0.00240878	0.001334047374315	4421.0	8334.0	3913.0	88.5093870165121
scaffold_1	1610000	1620000	Northern Ural	0.0011820898908894	0.00577078	0.0045886901091106	4362.0	8257.0	3895.0	89.29390187987161
scaffold_1	1610000	1620000	Scandinavia	0.0065951176000008	0.0160535	0.009458382399999198	4421.0	8387.0	3966.0	89.70821081203347
scaffold_1	1610000	1620000	Siberia SC	0.0002038714558944	0.000297928	9.405654410559998e-05	4366.0	8710.0	4344.0	99.49610627576729
scaffold_1	1610000	1620000	West Siberia	0.0034034274998334	0.00644441	0.0030409825001666	4446.0	8549.0	4103.0	92.28520017993702
scaffold_1	1610000	1620000	admixed	0.0018614574351161	0.00552792	0.0036664625648839006	4376.0	8634.0	4258.0	97.3034734917733
scaffold_1	1620000	1630000	Central Europe	0.0024023150135983	0.00500145	0.0025991349864017002	3724.0	6820.0	3096.0	83.13641245972073
scaffold_1	1620000	1630000	East Siberia	0.0043098190375587	0.0090781	0.0047682809624413	3783.0	7933.0	4150.0	109.70129526830559
scaffold_1	1620000	1630000	Karelia	0.0007704365992152	0.00146971	0.0006992734007847999	3748.0	8368.0	4620.0	123.26574172892208
scaffold_1	1620000	1630000	MIX Amur Basin	0.0053443283685807	0.0107914	0.0054470716314193	3339.0	7492.0	4153.0	124.37855645402816
scaffold_1	1620000	1630000	MIX Central Siberia	0.0044928770789469	0.0126358	0.0081429229210531	3703.0	7793.0	4090.0	110.45098568728058
scaffold_1	1620000	1630000	MIX Sibiryakov Island	0.0038712467267716	0.005133	0.0012617532732284004	3671.0	8390.0	4719.0	128.54807954235903
scaffold_1	1620000	1630000	North America	0.0011994394258345	0.00208227	0.0008828305741655001	3735.0	8030.0	4295.0	114.99330655957164
scaffold_1	1620000	1630000	Northern Ural	0.0029790398035844	0.0114861	0.008507060196415601	3669.0	7778.0	4109.0	111.99236849277732
scaffold_1	1620000	1630000	Scandinavia	0.0055724259734694	0.0109716	0.005399174026530599	3735.0	7966.0	4231.0	113.2797858099063
scaffold_1	1620000	1630000	Siberia SC	0.0003048288927405	0.000448946	0.00014411710725949998	3692.0	8492.0	4800.0	130.01083423618635
scaffold_1	1620000	1630000	West Siberia	0.0048741838442326	0.0063416	0.0014674161557673999	3778.0	8337.0	4559.0	120.6723133933298
scaffold_1	1620000	1630000	admixed	0.0033739361319809	0.00951373	0.0061397938680191	3697.0	8176.0	4479.0	121.15228563700298
scaffold_1	1630000	1640000	Central Europe	0.0034187971044179	0.0109295	0.0075107028955821	4147.0	7550.0	3403.0	82.05931999035447
scaffold_1	1630000	1640000	East Siberia	0.0031909764761929	0.00843198	0.0052410035238071	4191.0	8256.0	4065.0	96.99355762347889
scaffold_1	1630000	1640000	Karelia	0.0006489744970447	0.00210776	0.0014587855029553002	4187.0	8751.0	4564.0	109.0040601862909
scaffold_1	1630000	1640000	MIX Amur Basin	0.0039235331970752	0.00892556	0.005002026802924801	3694.0	7805.0	4111.0	111.28857606930156
scaffold_1	1630000	1640000	MIX Central Siberia	0.0025274266480166	0.0101956	0.007668173351983401	4102.0	8147.0	4045.0	98.61043393466602
scaffold_1	1630000	1640000	MIX Sibiryakov Island	0.0025830391455222	0.00793622	0.005353180854477801	4065.0	8540.0	4475.0	110.0861008610086
scaffold_1	1630000	1640000	North America	0.0016429140757992	0.00322888	0.0015859659242008	4142.0	8311.0	4169.0	100.65185900531144
scaffold_1	1630000	1640000	Northern Ural	0.0016885453942121	0.00897081	0.007282264605787899	4068.0	8028.0	3960.0	97.34513274336283
scaffold_1	1630000	1640000	Scandinavia	0.003871923668356	0.00885201	0.004980086331644	4142.0	8406.0	4264.0	102.94543698696282
scaffold_1	1630000	1640000	Siberia SC	6.819003198112499e-05	0.000387485	0.00031929496801887504	4073.0	8702.0	4629.0	113.65087159342009
scaffold_1	1630000	1640000	West Siberia	0.0025163810576292	0.00673606	0.0042196789423708005	4181.0	8486.0	4305.0	102.96579765606315
scaffold_1	1630000	1640000	admixed	0.0029738302934179	0.0101498	0.007175969706582101	4090.0	8467.0	4377.0	107.01711491442542
scaffold_1	1640000	1650000	Central Europe	0.0038592119488386	0.0126789	0.0088196880511614	4154.0	7043.0	2889.0	69.5474241694752
scaffold_1	1640000	1650000	East Siberia	0.0034268155245878	0.00635983	0.0029330144754122003	4185.0	8141.0	3956.0	94.52807646356034
scaffold_1	1640000	1650000	Karelia	0.0031028201530656	0.00620983	0.0031070098469344	4181.0	8856.0	4675.0	111.81535517818703
scaffold_1	1640000	1650000	MIX Amur Basin	0.0062479612789924	0.0120196	0.0057716387210076	3700.0	7811.0	4111.0	111.10810810810811
scaffold_1	1640000	1650000	MIX Central Siberia	0.0025407830570766	0.00723279	0.0046920069429234	4129.0	8245.0	4116.0	99.685153790264
scaffold_1	1640000	1650000	MIX Sibiryakov Island	0.002705885999442	0.00609655	0.003390664000558	4079.0	8536.0	4457.0	109.26697720029419
scaffold_1	1640000	1650000	North America	0.0015409868985773	0.00276433	0.0012233431014227	4002.0	7946.0	3944.0	98.55072463768117
scaffold_1	1640000	1650000	Northern Ural	0.0023422828839067	0.00807381	0.005731527116093301	4080.0	7816.0	3736.0	91.56862745098039
scaffold_1	1640000	1650000	Scandinavia	0.0040700831831135	0.00876885	0.0046987668168865	4149.0	8183.0	4034.0	97.22824777054711
scaffold_1	1640000	1650000	Siberia SC	0.0001609681668446	0.000321012	0.00016004383315540002	4116.0	8863.0	4747.0	115.3304178814383
scaffold_1	1640000	1650000	West Siberia	0.0036485356084429	0.0072764	0.0036278643915571	4175.0	8361.0	4186.0	100.2634730538922
scaffold_1	1640000	1650000	admixed	0.0042283943550172	0.00865708	0.0044286856449828	4124.0	8293.0	4169.0	101.09117361784674
scaffold_1	1650000	1660000	Central Europe	0.00457774693699	0.01225	0.00767225306301	4281.0	6911.0	2630.0	61.43424433543565
scaffold_1	1650000	1660000	East Siberia	0.0045087229038434	0.00866885	0.0041601270961566005	4342.0	8417.0	4075.0	93.85076001842468
scaffold_1	1650000	1660000	Karelia	0.0058683641003837	0.00889512	0.0030267558996162998	4268.0	8599.0	4331.0	101.47610121836925
scaffold_1	1650000	1660000	MIX Amur Basin	0.0071790354547456	0.0144951	0.0073160645452544	4005.0	7866.0	3861.0	96.40449438202248
scaffold_1	1650000	1660000	MIX Central Siberia	0.0035362476309347	0.00956331	0.006027062369065301	4355.0	8334.0	3979.0	91.3662456946039
scaffold_1	1650000	1660000	MIX Sibiryakov Island	0.004325047488715	0.00837969	0.004054642511285	3595.0	7808.0	4213.0	117.19054242002782
scaffold_1	1650000	1660000	North America	0.0056407492252302	0.00795051	0.0023097607747697988	4346.0	7951.0	3605.0	82.94983893235158
scaffold_1	1650000	1660000	Northern Ural	0.0028105840519674	0.00871709	0.0059065059480326	4042.0	7947.0	3905.0	96.61058881741712
scaffold_1	1650000	1660000	Scandinavia	0.0063209861436868	0.0102491	0.0039281138563132005	4307.0	8283.0	3976.0	92.31483631297888
scaffold_1	1650000	1660000	Siberia SC	0.0008224367388306	0.00132244	0.0005000032611694001	4354.0	8850.0	4496.0	103.26136885622417
scaffold_1	1650000	1660000	West Siberia	0.0040070919893561	0.00734271	0.0033356180106439	4238.0	8317.0	4079.0	96.24823029731006
scaffold_1	1650000	1660000	admixed	0.0039702217964868	0.00924812	0.005277898203513201	4191.0	8407.0	4216.0	100.59651634454785
scaffold_1	1660000	1670000	Central Europe	0.0037862087728555	0.00799118	0.0042049712271445	4012.0	6824.0	2812.0	70.08973080757727
scaffold_1	1660000	1670000	East Siberia	0.0020991953571748	0.00421128	0.0021120846428252004	4042.0	8319.0	4277.0	105.8139534883721
scaffold_1	1660000	1670000	Karelia	0.0014191672526002	0.00322895	0.0018097827473998	4046.0	8779.0	4733.0	116.97973306969847
scaffold_1	1660000	1670000	MIX Amur Basin	0.0050623197107245	0.00904777	0.0039854502892755	3509.0	7579.0	4070.0	115.98746081504703
scaffold_1	1660000	1670000	MIX Central Siberia	0.001483295929205	0.00493514	0.003451844070795	3958.0	8033.0	4075.0	102.95603840323395
scaffold_1	1660000	1670000	MIX Sibiryakov Island	0.0023034849603669	0.00474053	0.0024370450396331	3876.0	8391.0	4515.0	116.4860681114551
scaffold_1	1660000	1670000	North America	0.0024357256503755	0.00413375	0.0016980243496245002	3998.0	8032.0	4034.0	100.90045022511256
scaffold_1	1660000	1670000	Northern Ural	0.0012502473440865	0.00537808	0.0041278326559135	3898.0	7896.0	3998.0	102.5654181631606
