chromosome	window_pos_1	window_pos_2	group	bial_pi	mult_pi	bial_sites	mult_sites	sites_gained_mult_vs_bial	pixy_pi	pixy_sites	expected_mult_pi	abs_diff_bial	abs_diff_expected
scaffold_1	1760000	1770000	MIX Central Siberia	0.00508005	0.00524577	8546.0	8553.0	7.0	0.0016691106077484	4089.0	0.005080224800510664	0.00016572000000000028	0.0001655451994893361
scaffold_1	1760000	1770000	MIX Sibiryakov Island	0.00363717	0.00363717	8699.0	8699.0	0.0	0.0014958707424931	4059.0	0.0036372341548564406	0.0	6.4154856440745e-08
scaffold_1	1760000	1770000	North America	0.00259702	0.00261657	8550.0	8554.0	4.0	0.0010900236033272	4130.0	0.0025970433541797873	1.9550000000000123e-05	1.952664582021259e-05
scaffold_1	1760000	1770000	Northern Ural	0.00622573	0.00665069	8282.0	8296.0	14.0	0.0017087840176766	4060.0	0.0062260517433525946	0.00042496000000000027	0.00042463825664740534
scaffold_1	1760000	1770000	Scandinavia	0.00985855	0.0100823	8436.0	8442.0	6.0	0.0047325470152139	4130.0	0.009859827549883906	0.00022375	0.00022247245011609504
scaffold_1	1760000	1770000	Siberia SC	0.000180828	0.000180828	8879.0	8879.0	0.0	0.0	4067.0	0.00018082800788380319	0.0	7.883803175177603e-12
scaffold_1	1760000	1770000	West Siberia	0.00367044	0.00398	8644.0	8652.0	8.0	0.0015079905905786	4162.0	0.0036705059315254394	0.00030955999999999996	0.00030949406847456066
scaffold_1	1760000	1770000	admixed	0.00661579	0.00682793	8696.0	8701.0	5.0	0.0027883602172327	4084.0	0.0066161760858370056	0.00021214000000000042	0.00021175391416299472
scaffold_1	1770000	1780000	Central Europe	0.0105239	0.0123364	6283.0	6387.0	104.0	0.0023663947221709	3454.0	0.010525454063909022	0.0018125000000000016	0.0018109459360909786
scaffold_1	1770000	1780000	East Siberia	0.0033816	0.00350229	8100.0	8108.0	8.0	0.001283705252731	3478.0	0.0033816515591134433	0.00012069000000000012	0.0001206384408865566
scaffold_1	1770000	1780000	Karelia	0.00189501	0.00189501	8593.0	8593.0	0.0	0.000822901182138	3475.0	0.0018950190734668083	0.0	9.073466808407968e-09
scaffold_1	1770000	1780000	MIX Amur Basin	0.0047534	0.00489838	7557.0	7559.0	2.0	0.0022688954871041	3053.0	0.004753543202903026	0.00014498000000000028	0.0001448367970969741
scaffold_1	1770000	1780000	MIX Central Siberia	0.00406221	0.00417108	8007.0	8015.0	8.0	0.0007021039290385	3429.0	0.00406229937701569	0.00010886999999999963	0.00010878062298431013
scaffold_1	1770000	1780000	MIX Sibiryakov Island	0.00375566	0.00375566	8376.0	8376.0	0.0	0.0015367456595109	3404.0	0.003755730631355776	0.0	7.063135577583743e-08
scaffold_1	1770000	1780000	North America	0.00423657	0.00449789	7823.0	7834.0	11.0	0.0018849191627785	3447.0	0.00423667138691214	0.0002613199999999998	0.0002612186130878597
scaffold_1	1770000	1780000	Northern Ural	0.00466089	0.00487077	7742.0	7757.0	15.0	0.0006684075281657	3408.0	0.004661025003583635	0.00020987999999999996	0.00020974499641636477
scaffold_1	1770000	1780000	Scandinavia	0.00415199	0.00435671	7908.0	7917.0	9.0	0.0020657938882858	3447.0	0.004152085434990182	0.00020471999999999938	0.00020462456500981805
scaffold_1	1770000	1780000	Siberia SC	0.000562134	0.000562134	8529.0	8529.0	0.0	0.0004106397599852	3413.0	0.0005621342368417701	0.0	2.368417700458411e-10
scaffold_1	1770000	1780000	West Siberia	0.00386403	0.00400536	8339.0	8346.0	7.0	0.002071250376218	3470.0	0.0038641069237070657	0.00014133000000000027	0.00014125307629293468
scaffold_1	1770000	1780000	admixed	0.00495411	0.00515063	8310.0	8313.0	3.0	0.0015052608258904	3425.0	0.004954272119655656	0.0001965199999999995	0.00019635788034434373
scaffold_1	1780000	1790000	Central Europe	0.01264	0.0148355	5543.0	5640.0	97.0	0.0049344402586364	2415.0	0.012642692650325334	0.0021954999999999995	0.0021928073496746657
scaffold_1	1780000	1790000	East Siberia	0.00673164	0.00725848	7732.0	7750.0	18.0	0.0037137342438465	2449.0	0.006732046725483167	0.0005268400000000006	0.0005264332745168335
scaffold_1	1780000	1790000	Karelia	0.00531336	0.00541423	8086.0	8088.0	2.0	0.0022256023483836	2444.0	0.005313560007583425	0.0001008700000000003	0.00010066999241657455
scaffold_1	1780000	1790000	MIX Amur Basin	0.0094047	0.00964164	7140.0	7144.0	4.0	0.0063236751264881	2137.0	0.009405809107332056	0.00023693999999999972	0.00023583089266794414
scaffold_1	1780000	1790000	MIX Central Siberia	0.00722874	0.00764902	7567.0	7585.0	18.0	0.0034033373149861	2384.0	0.007229243647346495	0.0004202800000000003	0.00041977635265350553
scaffold_1	1780000	1790000	MIX Sibiryakov Island	0.00522518	0.00538854	7970.0	7972.0	2.0	0.0030921993470224	2349.0	0.005225370214011294	0.00016335999999999955	0.00016316978598870588
scaffold_1	1780000	1790000	North America	0.00426604	0.00440136	7253.0	7266.0	13.0	0.0020586466205439	2408.0	0.004266143517435956	0.0001353200000000004	0.00013521648256404391
scaffold_1	1780000	1790000	Northern Ural	0.00693594	0.00723643	7116.0	7133.0	17.0	0.002116891998527	2349.0	0.0069363848921259645	0.0003004900000000005	0.00030004510787403574
scaffold_1	1780000	1790000	Scandinavia	0.00868514	0.00899254	7313.0	7322.0	9.0	0.003556958450015	2406.0	0.008686013512666546	0.0003074000000000011	0.0003065264873334545
scaffold_1	1780000	1790000	Siberia SC	0.00064815	0.00064815	8131.0	8131.0	0.0	0.0001772225679156	2370.0	0.0006481503630490568	0.0	3.6304905674626464e-10
scaffold_1	1780000	1790000	West Siberia	0.00564782	0.00579805	7796.0	7804.0	8.0	0.0027793395445023	2444.0	0.005648060204576523	0.00015023000000000033	0.00014998979542347676
scaffold_1	1780000	1790000	admixed	0.00774477	0.00805013	7637.0	7645.0	8.0	0.0038442324933586	2374.0	0.007745389390173582	0.00030536000000000105	0.0003047406098264189
scaffold_1	1790000	1800000	Central Europe	0.0131497	0.0150312	6019.0	6093.0	74.0	0.0043622726418326	2784.0	0.013152731700331068	0.0018814999999999995	0.0018784682996689315
scaffold_1	1790000	1800000	East Siberia	0.00434558	0.00451872	7669.0	7678.0	9.0	0.0020406379811007	2825.0	0.004345689416290018	0.00017314000000000045	0.0001730305837099825
scaffold_1	1790000	1800000	Karelia	0.00349996	0.00351488	8288.0	8289.0	1.0	0.0024459227980719	2757.0	0.003500017164706689	1.4920000000000298e-05	1.4862835293311116e-05
scaffold_1	1790000	1800000	MIX Amur Basin	0.00611737	0.00611737	7627.0	7627.0	0.0	0.0050275611904587	2504.0	0.0061176752340530135	0.0	3.052340530138725e-07
scaffold_1	1790000	1800000	MIX Central Siberia	0.00597263	0.00614422	7492.0	7504.0	12.0	0.0018288245914821	2739.0	0.005972914076671467	0.0001715900000000001	0.00017130592332853262
scaffold_1	1790000	1800000	MIX Sibiryakov Island	0.00445642	0.00445642	8047.0	8047.0	0.0	0.0027387557549285	2700.0	0.0044565380040955385	0.0	1.1800409553848479e-07
scaffold_1	1790000	1800000	North America	0.00647873	0.00673328	7569.0	7585.0	16.0	0.00305253659435	2774.0	0.006479092583786572	0.0002545500000000001	0.00025418741621342864
scaffold_1	1790000	1800000	Northern Ural	0.00582227	0.00610323	7047.0	7060.0	13.0	0.0014858635408377	2722.0	0.005822533157505367	0.00028096000000000024	0.0002806968424946335
scaffold_1	1790000	1800000	Scandinavia	0.00758774	0.00772312	7826.0	7831.0	5.0	0.0038758639784733	2774.0	0.007588322473349827	0.00013538000000000005	0.000134797526650173
scaffold_1	1790000	1800000	Siberia SC	0.000827024	0.000827024	8278.0	8278.0	0.0	0.0005373635600335	2732.0	0.0008270247542113698	0.0	7.542113697901059e-10
scaffold_1	1790000	1800000	West Siberia	0.00386226	0.00393597	7929.0	7931.0	2.0	0.0022886175756735	2806.0	0.0038623368180459275	7.37099999999994e-05	7.363318195407207e-05
scaffold_1	1790000	1800000	admixed	0.00627824	0.00636108	7861.0	7863.0	2.0	0.0031571036769605	2736.0	0.0062785699533008015	8.283999999999982e-05	8.251004669919838e-05
scaffold_1	1800000	1810000	Central Europe	0.00873437	0.00978797	6424.0	6501.0	77.0	0.0021862319098753	3431.0	0.008735258451024467	0.0010536	0.001052711548975533
scaffold_1	1800000	1810000	East Siberia	0.00572866	0.0060037	7691.0	7706.0	15.0	0.0023066188185272	3470.0	0.0057289106674128076	0.00027503999999999983	0.00027478933258719227
scaffold_1	1800000	1810000	Karelia	0.00363539	0.0037126	8409.0	8410.0	1.0	0.0010271827241032	3463.0	0.0036354540607120094	7.720999999999987e-05	7.714593928799052e-05
scaffold_1	1800000	1810000	MIX Amur Basin	0.00767859	0.00785967	7567.0	7571.0	4.0	0.0030646466982768	3099.0	0.007679193647176334	0.00018107999999999926	0.00018047635282366498
scaffold_1	1800000	1810000	MIX Central Siberia	0.00701902	0.00716925	7552.0	7563.0	11.0	0.0021639015855298	3404.0	0.007019481071391799	0.00015023000000000033	0.0001497689286082014
scaffold_1	1800000	1810000	MIX Sibiryakov Island	0.00603547	0.00625304	8172.0	8175.0	3.0	0.0019231483200297	3347.0	0.006035763137934402	0.0002175699999999994	0.00021727686206559748
scaffold_1	1800000	1810000	North America	0.00504271	0.00529837	7682.0	7701.0	19.0	0.0026624926625402	3413.0	0.0050428809742534275	0.00025566000000000044	0.00025548902574657265
scaffold_1	1800000	1810000	Northern Ural	0.00663003	0.00702904	7224.0	7241.0	17.0	0.0014902530031117	3370.0	0.006630418584270852	0.00039901	0.0003986214157291482
scaffold_1	1800000	1810000	Scandinavia	0.00536488	0.00584701	7510.0	7525.0	15.0	0.0020881195405241	3424.0	0.005365085882187194	0.0004821299999999999	0.0004819241178128054
scaffold_1	1800000	1810000	Siberia SC	0.000677044	0.000677044	8501.0	8501.0	0.0	0.0001219370100503	3394.0	0.0006770444137989819	0.0	4.1379898184194797e-10
scaffold_1	1800000	1810000	West Siberia	0.00547935	0.00574324	7876.0	7889.0	13.0	0.0025722487063716	3458.0	0.005479569344052888	0.00026389000000000013	0.0002636706559471123
scaffold_1	1800000	1810000	admixed	0.00738248	0.0077085	8011.0	8018.0	7.0	0.002893877193183	3397.0	0.007383016470164428	0.0003260199999999998	0.0003254835298355718
scaffold_1	1810000	1820000	Central Europe	0.0105594	0.0124589	6307.0	6398.0	91.0	0.0048681357092591	3315.0	0.010560969843870565	0.0018995000000000001	0.0018979301561294348
scaffold_1	1810000	1820000	East Siberia	0.0114837	0.011922	7716.0	7729.0	13.0	0.0072349374708295	3360.0	0.011485719222849298	0.00043830000000000084	0.0004362807771507021
scaffold_1	1810000	1820000	Karelia	0.00452994	0.00459449	8465.0	8466.0	1.0	0.0024267873843292	3361.0	0.004530063941311049	6.455000000000002e-05	6.442605868895064e-05
scaffold_1	1810000	1820000	MIX Amur Basin	0.00568501	0.00568501	7853.0	7853.0	0.0	0.0029361382105329	2995.0	0.005685254981018271	0.0	2.4498101827089697e-07
scaffold_1	1810000	1820000	MIX Central Siberia	0.00775614	0.00831931	7486.0	7505.0	19.0	0.0024164540192306	3284.0	0.007756762122137329	0.00056317	0.0005625478778626706
scaffold_1	1810000	1820000	MIX Sibiryakov Island	0.00934214	0.00950407	8219.0	8222.0	3.0	0.005807589986484	3238.0	0.009343227120913176	0.00016192999999999937	0.00016084287908682375
scaffold_1	1810000	1820000	North America	0.00373454	0.0038052	7899.0	7907.0	8.0	0.0020369045172057	3266.0	0.003734609446455247	7.065999999999973e-05	7.059055354475272e-05
scaffold_1	1810000	1820000	Northern Ural	0.00825065	0.00904873	7369.0	7404.0	35.0	0.0022660371107352	3261.0	0.008251398864476444	0.0007980799999999996	0.000797331135523556
scaffold_1	1810000	1820000	Scandinavia	0.0130221	0.0136489	7848.0	7862.0	14.0	0.0077337761086873	3304.0	0.013025044298345044	0.0006268000000000003	0.0006238557016549559
scaffold_1	1810000	1820000	Siberia SC	0.000740093	0.000740093	8630.0	8630.0	0.0	0.0002769726608399	3264.0	0.0007400935405023995	0.0	5.405023994565009e-10
scaffold_1	1810000	1820000	West Siberia	0.0102279	0.0106235	8133.0	8145.0	12.0	0.0069996228329268	3356.0	0.010229326586652085	0.0003955999999999994	0.0003941734133479143
scaffold_1	1810000	1820000	admixed	0.0112864	0.0116098	8171.0	8181.0	10.0	0.0055272118909235	3279.0	0.011288316924687505	0.00032339999999999973	0.00032148307531249497
scaffold_1	1820000	1830000	Central Europe	0.00871105	0.0100636	7484.0	7577.0	93.0	0.0046687203706327	4330.0	0.008711931353748965	0.001352550000000001	0.0013516686462510356
scaffold_1	1820000	1830000	East Siberia	0.00514731	0.00594147	8218.0	8256.0	38.0	0.0025938822782996	4361.0	0.005147491835933605	0.0007941599999999995	0.0007939781640663949
scaffold_1	1820000	1830000	Karelia	0.00458689	0.00474004	6684.0	6686.0	2.0	0.0009753560049418	2923.0	0.004587018674862375	0.00015315000000000033	0.00015302132513762487
scaffold_1	1820000	1830000	MIX Amur Basin	0.00549203	0.00563502	8180.0	8182.0	2.0	0.002808551424832	3884.0	0.005492250870360118	0.00014298999999999996	0.00014276912963988222
scaffold_1	1820000	1830000	MIX Central Siberia	0.00520937	0.00561882	8207.0	8229.0	22.0	0.001585411230147	4254.0	0.005209558492619806	0.00040945000000000044	0.00040926150738019446
scaffold_1	1820000	1830000	MIX Sibiryakov Island	0.00467016	0.00472215	8678.0	8679.0	1.0	0.0012616283350924	4152.0	0.004670295810708841	5.199000000000002e-05	5.185418929115875e-05
scaffold_1	1820000	1830000	North America	0.0057904	0.00646559	8010.0	8049.0	39.0	0.0031360698805047	4328.0	0.005790658859694266	0.00067519	0.0006749311403057342
scaffold_1	1820000	1830000	Northern Ural	0.00645795	0.00689852	7875.0	7916.0	41.0	0.0013722693512553	4261.0	0.006458309106090794	0.00044057000000000037	0.0004402108939092061
scaffold_1	1820000	1830000	Scandinavia	0.00539681	0.00593501	8354.0	8377.0	23.0	0.003011472943703	4325.0	0.005397019580138161	0.0005382	0.0005379904198618392
scaffold_1	1820000	1830000	Siberia SC	0.000880927	0.000880927	8866.0	8866.0	0.0	0.0002132191569874	4294.0	0.0008809279115038344	0.0	9.115038344335163e-10
scaffold_1	1820000	1830000	West Siberia	0.00474083	0.00510293	8547.0	8565.0	18.0	0.0032831899481806	4352.0	0.004740972069837494	0.0003621000000000006	0.00036195793016250647
scaffold_1	1820000	1830000	admixed	0.00568767	0.00603052	8593.0	8603.0	10.0	0.0032569401685509	4295.0	0.00568791532505696	0.00034285000000000045	0.0003426046749430405
scaffold_1	1830000	1840000	Central Europe	0.0136509	0.0163204	6867.0	6962.0	95.0	0.0071090726649878	4722.0	0.013654291740305228	0.0026694999999999983	0.0026661082596947713
scaffold_1	1830000	1840000	East Siberia	0.0132038	0.013751	7596.0	7619.0	23.0	0.005392660868535	4823.0	0.013206869273210506	0.0005471999999999994	0.0005441307267894935
scaffold_1	1830000	1840000	Karelia	0.00620307	0.00652313	6712.0	6719.0	7.0	0.0030346379267242	3597.0	0.006203388242943642	0.0003200600000000005	0.00031974175705635783
scaffold_1	1830000	1840000	MIX Amur Basin	0.00913138	0.0094632	6646.0	6651.0	5.0	0.0056501546918116	3938.0	0.009132395191528973	0.00033182000000000003	0.00033080480847102675
scaffold_1	1830000	1840000	MIX Central Siberia	0.013169	0.0139164	7031.0	7053.0	22.0	0.0042389003280367	4130.0	0.013172045068941079	0.0007474000000000005	0.0007443549310589218
scaffold_1	1830000	1840000	MIX Sibiryakov Island	0.00561541	0.00626122	6222.0	6231.0	9.0	0.0024693096494183	3068.0	0.0056156460930212315	0.0006458099999999993	0.0006455739069787681
scaffold_1	1830000	1840000	North America	0.011321	0.0125849	7463.0	7506.0	43.0	0.0062876375186161	4797.0	0.011322934608572215	0.0012639	0.0012619653914277846
scaffold_1	1830000	1840000	Northern Ural	0.0110023	0.011802	6743.0	6779.0	36.0	0.0017042974209173	4113.0	0.011004075780099442	0.0007997000000000004	0.000797924219900558
scaffold_1	1830000	1840000	Scandinavia	0.0173563	0.0182762	6899.0	6927.0	28.0	0.0077417336930694	4204.0	0.017363271242355153	0.0009198999999999978	0.0009129287576448465
scaffold_1	1830000	1840000	Siberia SC	0.000859309	0.000859309	8577.0	8577.0	0.0	0.0005163458466977	5237.0	0.0008593098460320544	0.0	8.460320543093869e-10
scaffold_1	1830000	1840000	West Siberia	0.0129201	0.014008	7000.0	7028.0	28.0	0.0055151748458612	4106.0	0.012922975652221743	0.0010878999999999993	0.0010850243477782563
scaffold_1	1830000	1840000	admixed	0.0110796	0.011488	7467.0	7475.0	8.0	0.0043639042916218	4402.0	0.011081413472530185	0.00040839999999999974	0.0004065865274698148
scaffold_1	1840000	1850000	Central Europe	0.008149	0.00927598	7955.0	8028.0	73.0	0.0029562277656644	4989.0	0.008149721525509265	0.0011269799999999996	0.0011262584744907347
scaffold_1	1840000	1850000	East Siberia	0.00397866	0.00408375	8908.0	8919.0	11.0	0.0024631373445949	5059.0	0.003978743974846706	0.00010508999999999952	0.00010500602515329388
scaffold_1	1840000	1850000	Karelia	0.00127809	0.00127809	8518.0	8518.0	0.0	0.0009381592749301	4455.0	0.0012780927837039596	0.0	2.783703959615552e-09
scaffold_1	1840000	1850000	MIX Amur Basin	0.00478572	0.00490332	8081.0	8083.0	2.0	0.0021657814162227	4468.0	0.004785866143866551	0.00011759999999999982	0.00011745385613344886
scaffold_1	1840000	1850000	MIX Central Siberia	0.00378285	0.00388154	8483.0	8490.0	7.0	0.0017672457491327	4814.0	0.003782922176546603	9.869000000000024e-05	9.861782345339711e-05
scaffold_1	1840000	1850000	MIX Sibiryakov Island	0.00464034	0.00464034	8304.0	8304.0	0.0	0.002797277503985	4359.0	0.004640473225741068	0.0	1.3322574106845037e-07
scaffold_1	1840000	1850000	North America	0.00441106	0.00443591	8394.0	8400.0	6.0	0.0023473471162386	4811.0	0.004411174437307766	2.485000000000074e-05	2.473556269223451e-05
scaffold_1	1840000	1850000	Northern Ural	0.00565639	0.00573544	8150.0	8160.0	10.0	0.0016582871544972	4626.0	0.0056566312996955866	7.904999999999978e-05	7.880870030441307e-05
scaffold_1	1840000	1850000	Scandinavia	0.00412394	0.00423552	8629.0	8634.0	5.0	0.0018154075747365	4811.0	0.004124033513809788	0.00011158000000000001	0.00011148648619021227
scaffold_1	1840000	1850000	Siberia SC	0.000762759	0.000762759	9049.0	9049.0	0.0	0.0002581953814604	4983.0	0.0007627595916988956	0.0	5.916988956092273e-10
scaffold_1	1840000	1850000	West Siberia	0.00388723	0.00408217	8701.0	8709.0	8.0	0.0026910389399518	4810.0	0.003887308317614361	0.00019494000000000022	0.00019486168238563948
scaffold_1	1840000	1850000	admixed	0.00539709	0.00546628	8724.0	8726.0	2.0	0.0025718616990262	4978.0	0.005397299612760478	6.918999999999936e-05	6.898038723952143e-05
scaffold_1	1850000	1860000	Central Europe	0.0115852	0.0130647	6796.0	6880.0	84.0	0.00523873070976	4305.0	0.011587273238873801	0.0014795	0.001477426761126199
scaffold_1	1850000	1860000	East Siberia	0.00371063	0.00380594	8459.0	8469.0	10.0	0.0026868859188228	4436.0	0.003710698121106089	9.530999999999993e-05	9.524187889391102e-05
scaffold_1	1850000	1860000	Karelia	0.00323582	0.00323582	8486.0	8486.0	0.0	0.0023701404068074	4008.0	0.003235865174338473	0.0	4.5174338473077946e-08
scaffold_1	1850000	1860000	MIX Amur Basin	0.00382932	0.00394804	7027.0	7029.0	2.0	0.0021932873954332	3054.0	0.0038293948692903423	0.00011871999999999968	0.00011864513070965763
scaffold_1	1850000	1860000	MIX Central Siberia	0.00518112	0.00528124	7497.0	7501.0	4.0	0.0027359893812135	3583.0	0.005181305442677812	0.00010012000000000042	9.99345573221887e-05
scaffold_1	1850000	1860000	MIX Sibiryakov Island	0.0101725	0.0101725	7812.0	7812.0	0.0	0.0053501396039444	3506.0	0.01017390353042727	0.0	1.4035304272703303e-06
scaffold_1	1850000	1860000	North America	0.00488123	0.00526296	8079.0	8095.0	16.0	0.0034707570066089	4303.0	0.004881385069559049	0.0003817299999999994	0.0003815749304409508
scaffold_1	1850000	1860000	Northern Ural	0.00778003	0.00811845	7535.0	7550.0	15.0	0.0037723873049011	3878.0	0.00778065788853277	0.000338419999999999	0.0003377921114672295
scaffold_1	1850000	1860000	Scandinavia	0.00562154	0.00596539	8078.0	8086.0	8.0	0.0029289887926766	4198.0	0.0056217768670505566	0.0003438499999999997	0.00034361313294944355
scaffold_1	1850000	1860000	Siberia SC	0.00103705	0.00103705	8848.0	8848.0	0.0	0.0006706727075659	4369.0	0.0010370514870919549	0.0	1.4870919547854689e-09
scaffold_1	1850000	1860000	West Siberia	0.0100552	0.0102327	7962.0	7966.0	4.0	0.0060105919830946	3997.0	0.010056555535439196	0.00017750000000000057	0.00017614446456080436
scaffold_1	1850000	1860000	admixed	0.00764952	0.00770813	8510.0	8511.0	1.0	0.0041803255335699	4260.0	0.00765011681714385	5.860999999999974e-05	5.801318285614948e-05
scaffold_1	1860000	1870000	Central Europe	0.0125102	0.0149447	7342.0	7453.0	111.0	0.0038064411937749	4436.0	0.012512810546870083	0.002434499999999999	0.002431889453129917
scaffold_1	1860000	1870000	East Siberia	0.00839395	0.00881345	8455.0	8471.0	16.0	0.0046900040325927	4485.0	0.008394738565677549	0.00041949999999999973	0.0004187114343224517
scaffold_1	1860000	1870000	Karelia	0.00616439	0.00616439	8824.0	8824.0	0.0	0.002517388226393	4482.0	0.0061647023266610465	0.0	3.123266610468786e-07
scaffold_1	1860000	1870000	MIX Amur Basin	0.00575262	0.00588454	7983.0	7985.0	2.0	0.0028394166739521	3978.0	0.005752873825819572	0.00013191999999999978	0.0001316661741804278
scaffold_1	1860000	1870000	MIX Central Siberia	0.00796576	0.00826644	8213.0	8227.0	14.0	0.0020627604243267	4409.0	0.007966433938689227	0.00030067999999999935	0.00030000606131077266
scaffold_1	1860000	1870000	MIX Sibiryakov Island	0.0099384	0.0100709	8606.0	8608.0	2.0	0.0039112410518504	4379.0	0.009939708844804074	0.00013250000000000067	0.00013119115519592654
scaffold_1	1860000	1870000	North America	0.00225267	0.00238883	8436.0	8447.0	11.0	0.0011409341376122	4429.0	0.0022526852416316855	0.0001361600000000002	0.0001361447583683147
scaffold_1	1860000	1870000	Northern Ural	0.0088354	0.00950251	8102.0	8128.0	26.0	0.0019995519783875	4383.0	0.008836319639007715	0.0006671100000000003	0.0006661903609922852
scaffold_1	1860000	1870000	Scandinavia	0.0109081	0.0112159	8430.0	8441.0	11.0	0.0059996015720996	4429.0	0.010909830557638639	0.0003077999999999987	0.0003060694423613602
scaffold_1	1860000	1870000	Siberia SC	0.00142609	0.00142609	8726.0	8726.0	0.0	0.0008432274849786	4385.0	0.001426093867047799	0.0	3.867047798948239e-09
scaffold_1	1860000	1870000	West Siberia	0.00929635	0.00976831	8587.0	8600.0	13.0	0.0045618088022677	4471.0	0.009297421213741532	0.00047196000000000043	0.00047088878625846896
scaffold_1	1860000	1870000	admixed	0.00985831	0.0101608	8600.0	8606.0	6.0	0.0045357826092538	4404.0	0.00985958745658281	0.000302489999999999	0.0003012125434171901
scaffold_1	1870000	1880000	Central Europe	0.0104324	0.0121981	6581.0	6664.0	83.0	0.0041134816036578	3563.0	0.010433913879918032	0.0017657000000000003	0.0017641861200819679
scaffold_1	1870000	1880000	East Siberia	0.00673292	0.00691578	8004.0	8008.0	4.0	0.003418368188421	3597.0	0.006733326957539969	0.00018285999999999997	0.0001824530424600311
scaffold_1	1870000	1880000	Karelia	0.00233206	0.00233206	8307.0	8307.0	0.0	0.0018050151372962	3577.0	0.0023320769105563645	0.0	1.6910556364501533e-08
scaffold_1	1870000	1880000	MIX Amur Basin	0.00439939	0.00439939	7430.0	7430.0	0.0	0.002348697072082	3161.0	0.004399503531434815	0.0	1.1353143481492717e-07
scaffold_1	1870000	1880000	MIX Central Siberia	0.00743187	0.00768953	7707.0	7714.0	7.0	0.0022415249083069	3497.0	0.007432417309579256	0.00025765999999999983	0.0002571126904207443
scaffold_1	1870000	1880000	MIX Sibiryakov Island	0.00419435	0.00419435	8056.0	8056.0	0.0	0.0016311493275024	3463.0	0.004194448385872058	0.0	9.838587205785593e-08
scaffold_1	1870000	1880000	North America	0.00219783	0.00228227	8003.0	8009.0	6.0	0.0011889935481163	3541.0	0.002197844155363558	8.443999999999986e-05	8.44258446364419e-05
scaffold_1	1870000	1880000	Northern Ural	0.00613517	0.00666774	7447.0	7462.0	15.0	0.0016276010522312	3467.0	0.006135477906275202	0.0005325700000000004	0.0005322620937247982
scaffold_1	1870000	1880000	Scandinavia	0.00871193	0.00907596	7984.0	7991.0	7.0	0.0047763908932811	3550.0	0.00871281162088197	0.00036402999999999956	0.0003631483791180293
scaffold_1	1870000	1880000	Siberia SC	0.000700205	0.000700205	8414.0	8414.0	0.0	0.000375280138695	3496.0	0.0007002054577352509	0.0	4.5773525096139134e-10
scaffold_1	1870000	1880000	West Siberia	0.00652706	0.00669598	8119.0	8124.0	5.0	0.0030619532281966	3576.0	0.0065274307588714196	0.0001689199999999995	0.00016854924112858025
scaffold_1	1870000	1880000	admixed	0.00711105	0.00726212	8146.0	8149.0	3.0	0.002811924917188	3513.0	0.007111529446258176	0.00015107000000000054	0.00015059055374182402
scaffold_1	1880000	1890000	Central Europe	0.0122373	0.0136452	7799.0	7893.0	94.0	0.0052760236282012	5126.0	0.012239743405558811	0.0014079000000000001	0.0014054565944411884
scaffold_1	1880000	1890000	East Siberia	0.0103551	0.0110061	8534.0	8561.0	27.0	0.0053389284312856	5164.0	0.010356580476875992	0.0006509999999999988	0.0006495195231240071
scaffold_1	1880000	1890000	Karelia	0.00706807	0.00712961	8811.0	8812.0	1.0	0.0037034790331963	5067.0	0.007068540805212569	6.153999999999969e-05	6.106919478743051e-05
scaffold_1	1880000	1890000	MIX Amur Basin	0.00565761	0.0056772	7687.0	7688.0	1.0	0.0038642225464937	4443.0	0.005657851455863635	1.9589999999999885e-05	1.9348544136365067e-05
scaffold_1	1880000	1890000	MIX Central Siberia	0.0114245	0.0119773	8322.0	8332.0	10.0	0.0037314240511948	5085.0	0.01142648815547101	0.0005527999999999991	0.0005508118445289902
scaffold_1	1880000	1890000	MIX Sibiryakov Island	0.00331493	0.00331493	8393.0	8393.0	0.0	0.0005601921508651	4924.0	0.003314978569297582	0.0	4.856929758205453e-08
scaffold_1	1880000	1890000	North America	0.0020762	0.00213512	8379.0	8383.0	4.0	0.0009372028511764	5017.0	0.0020762119329081207	5.8920000000000066e-05	5.890806709187924e-05
scaffold_1	1880000	1890000	Northern Ural	0.00914403	0.00980171	8237.0	8261.0	24.0	0.0028607988759534	5049.0	0.009145049416510873	0.0006576800000000008	0.0006566605834891267
scaffold_1	1880000	1890000	Scandinavia	0.00917851	0.00966824	8536.0	8544.0	8.0	0.0049269187198393	5121.0	0.009179540991994015	0.000489729999999999	0.0004886990080059852
scaffold_1	1880000	1890000	Siberia SC	0.000358105	0.000358105	8949.0	8949.0	0.0	0.0001873428957027	5087.0	0.000358105061230794	0.0	6.123079398113324e-11
scaffold_1	1880000	1890000	West Siberia	0.0109353	0.0112733	8533.0	8545.0	12.0	0.0049443413821219	5125.0	0.010937043535693507	0.00033799999999999976	0.0003362564643064926
scaffold_1	1880000	1890000	admixed	0.0132153	0.0135194	8653.0	8659.0	6.0	0.0053693138424574	5084.0	0.013218377299852726	0.0003041000000000016	0.000301022700147275
scaffold_1	1890000	1900000	Central Europe	0.0103931	0.0126294	6578.0	6729.0	151.0	0.0038361536706015	4002.0	0.010394596835430805	0.0022363	0.0022348031645691956
scaffold_1	1890000	1900000	East Siberia	0.00840238	0.00919958	7407.0	7447.0	40.0	0.0042359982417997	4133.0	0.008403170943921541	0.0007972000000000014	0.0007964090560784592
